key,value,date,expansion
Data Breach,0.02882703777335984,2016-09-14,password steal;security breach;data leak;data breach;clixsense data breach;security breach data;hipaa security breach;bluesnap data breach;steal identity;hacker steal;information steal
Account Hijacking,0.011838062533887583,2016-09-15,hack account
DDoS Activity,0.01066329296945599,2016-09-15,phishing attack;slow internet;network infiltrate;ddos internet;ddos;vulnerability exploit;malicious activity
Data Breach,0.025121995300921744,2016-09-15,information steal;steal identity;security breach;data leak;data breach;security breach;password steal;hacker steal
Account Hijacking,0.011747695644315923,2016-09-16,hack account
DDoS Activity,0.008223386951021146,2016-09-16,network infiltrate;vulnerability exploit;phishing attack;ddos;slow internet
Data Breach,0.00957889029459606,2016-09-16,clixsense data breach;opm data breach;security breach;data leak;data breach;information steal;hacker steal;hacker breach;steal identity
Account Hijacking,0.011205494306885957,2016-09-17,unauthorized access;hack account;account hack
DDoS Activity,0.004337610699439725,2016-09-17,slow internet;ddos
Data Breach,0.011657328754744262,2016-09-17,security breach;data leak;password steal;scorpene leak;scorpene data leak;hacker steal
Account Hijacking,0.015723838785469003,2016-09-18,hack account;acct hack;unauthorized access
DDoS Activity,0.01138622808602928,2016-09-18,vulnerability exploit;ddos;slow internet
Data Breach,0.003162841135008133,2016-09-18,security breach;data leak;password steal;hacker steal
Account Hijacking,0.014639436110609073,2016-09-19,unauthorized access;hack account
DDoS Activity,0.012560997650460872,2016-09-19,slow internet;vulnerability exploit;ddos;network infiltrate
Data Breach,0.007590818724019519,2016-09-19,security breach;data leak;information steal;hacker steal;password steal;steal identity
Account Hijacking,0.015091270558467377,2016-09-20,unauthorized access;hack account;hack acct
DDoS Activity,0.01617567323332731,2016-09-20,ddos;vulnerability exploit;network infiltrate;slow internet;malicious activity
Data Breach,0.013193565877462498,2016-09-20,hacker steal;security breach;data leak;data breach;steal identity
Account Hijacking,0.01147659497560094,2016-09-21,hack account
DDoS Activity,0.01716970901861558,2016-09-21,phishing attack;ddos;vulnerability exploit;slow internet
Data Breach,0.016627507681185615,2016-09-21,merger breach;steal identity;breach phishing data;average data breach;security breach;data leak;data breach;hacker steal
Account Hijacking,0.03171877823965299,2016-09-22,unauthorized access;hack account
DDoS Activity,0.016898608349900597,2016-09-22,ddos;slow internet;phishing attack;vulnerability exploit
Data Breach,0.26134104464124347,2016-09-22,steal identity;information steal;password steal;security breach;data leak;data breach;data breach affect;data breach i;user data breach affect;data breach user;massive data breach;recode data breach;recode breach;breach merger;hacker steal;data breach account;account steal data breach;account breach;account data breach affect;yahoo breach;breach #yahoo data;yahoo data breach;security breach yahoo
Account Hijacking,0.0,2016-09-23,-
DDoS Activity,0.0,2016-09-23,
Data Breach,0.0,2016-09-23,-
Account Hijacking,0.0,2016-09-24,-
DDoS Activity,0.0,2016-09-24,
Data Breach,0.0,2016-09-24,-
Account Hijacking,0.0,2016-09-25,-
DDoS Activity,0.0,2016-09-25,
Data Breach,0.0,2016-09-25,-
Account Hijacking,0.0,2016-09-26,-
DDoS Activity,0.0,2016-09-26,
Data Breach,0.0,2016-09-26,-
Account Hijacking,0.0,2016-09-27,-
DDoS Activity,0.0,2016-09-27,
Data Breach,0.0,2016-09-27,-
Account Hijacking,0.0,2016-09-28,-
DDoS Activity,0.0,2016-09-28,
Data Breach,0.0,2016-09-28,-
Account Hijacking,0.0,2016-09-29,-
DDoS Activity,0.0,2016-09-29,
Data Breach,0.0,2016-09-29,-
Account Hijacking,0.0,2016-09-30,-
DDoS Activity,0.0,2016-09-30,
Data Breach,0.0,2016-09-30,-
Account Hijacking,0.01337429965660582,2016-10-01,unauthorized access;hack account
DDoS Activity,0.01436833544189409,2016-10-01,network infiltrate;vulnerability exploit;ddos #tangodown;newsweek ddos;ddos;slow internet
Data Breach,0.03162841135008133,2016-10-01,data breach sec;security breach;data leak;data breach;sterilization breach;password steal;information steal;yahoo data breach;yahoo breach;steal identity;hacker steal
Account Hijacking,0.16645581059099945,2016-10-02,bank account;psn account hack;hack gmail account;hack account;account hack;unauthorized access
DDoS Activity,0.010121091632026026,2016-10-02,vulnerability exploit;phishing attack;network infiltrate;ddos;slow internet
Data Breach,0.00957889029459606,2016-10-02,hacker steal;information steal;steal identity;security breach;security breach disclose;data leak;data breach;privacy breach
Account Hijacking,0.012741731429604193,2016-10-03,hack account
DDoS Activity,0.0347008855955178,2016-10-03,security ddos;ddos;network infiltrate;slow internet;malicious activity;vulnerability exploit
Data Breach,0.06199168624615941,2016-10-03,hacker steal;confidentiality breach;yahoo data breach;security breach;data leak;data breach;password steal
Account Hijacking,0.026206397975781674,2016-10-04,hack account;account hack;unauthorized access
DDoS Activity,0.020422917043195373,2016-10-04,phishing attack;slow internet;malicious activity;distribute ddos;ddos;network infiltrate;vulnerability exploit
Data Breach,0.01057292607988433,2016-10-04,information steal;security breach;data leak;hacker steal;password steal
Account Hijacking,0.014820169889752394,2016-10-05,hack account
DDoS Activity,0.013735767214892463,2016-10-05,network infiltrate;vulnerability exploit;phishing attack;krebs ddos;ddos;slow internet;malicious activity
Data Breach,0.025302729080065065,2016-10-05,security breach;data leak;data breach;#security breach;talktalk security breach;internet security breach;iot security breach;information steal;steal identity;password steal;hacker breach;hacker steal
Account Hijacking,0.010392192300741008,2016-10-06,hack account;unauthorized access
DDoS Activity,0.015181637448039038,2016-10-06,malicious activity;ddos;network infiltrate;phishing attack;vulnerability exploit;slow internet
Data Breach,0.08015543105006326,2016-10-06,information steal;hacker steal;security breach;data leak;data breach;urology data breach;opm data breach;breach yahoo data;internet security breach;yahoo security breach;breach isp talktalk data;steal identity
Account Hijacking,0.012289896981745888,2016-10-07,hack account;unauthorized access
DDoS Activity,0.009849990963311043,2016-10-07,phishing attack;vulnerability exploit;slow internet;620gbps ddos;blizzard ddos;ddos;malicious activity
Data Breach,0.012199530092174227,2016-10-07,hacker steal;password steal;privacy breach;information steal;steal identity;urology data breach;security breach;data leak;data breach;#security breach
Account Hijacking,0.08431230797035966,2016-10-08,yahoo account hack;hack account;hack breach account;unauthorized access
DDoS Activity,0.008042653171877825,2016-10-08,slow internet;malicious activity;network infiltrate;gaming ddos;ddos;vulnerability exploit;phishing attack
Data Breach,0.004337610699439725,2016-10-08,hacker steal;password steal;steal identity;information steal;security breach;data leak;data breach
Account Hijacking,0.011024760527742636,2016-10-09,unauthorized access;hack account
DDoS Activity,0.005964214711729622,2016-10-09,krebs ddos;ddos;phishing attack;slow internet;malicious activity;vulnerability exploit
Data Breach,0.004156876920296404,2016-10-09,security breach;data leak;data breach;hacker steal
Account Hijacking,0.14567142598951743,2016-10-10,account hack instagram;icloud account hack;hack account;account hack
DDoS Activity,0.014006867883607447,2016-10-10,ddos;vulnerability exploit;slow internet;phishing attack;malicious activity
Data Breach,0.01057292607988433,2016-10-10,password steal;hacker steal;data breach;security breach;data leak;steal identity;privacy breach;information steal
Account Hijacking,0.011747695644315923,2016-10-11,unauthorized access;account hack;hack account
DDoS Activity,0.011205494306885957,2016-10-11,slow internet;vulnerability exploit;mirai ddos;blizzard ddos;ddos;malicious activity
Data Breach,0.010211458521597687,2016-10-11,hacker steal;breach #security;security breach;data leak;data breach;steal identity;information steal;subsidy breach;privacy breach
Account Hijacking,0.011657328754744262,2016-10-12,hack account;unauthorized access
DDoS Activity,0.015362371227182361,2016-10-12,malicious activity;phishing attack;vulnerability exploit;ddos mirai;mirai iot ddos;ddos;network infiltrate;slow internet
Data Breach,0.03370684981022953,2016-10-12,information steal;hacker breach;breach #security;security breach;data leak;data breach;yahoo data breach;steal identity;hacker steal
Account Hijacking,0.02204952105548527,2016-10-13,hack account
DDoS Activity,0.012741731429604193,2016-10-13,network infiltrate;iot ddos;ddos;malicious activity;vulnerability exploit;slow internet
Data Breach,0.14377372130851257,2016-10-13,yahoo data;information steal;hacker steal;security breach;data security breach;data leak;data breach;yahoo data breach;yahoo security breach;yahoo breach;#yahoo breach;#yahoo data breach;thinks yahoo data breach;verizon sees yahoo data breach;yhoo verizon sees yahoo data breach;#yahoo privacy breach;yahoo privacy breach;privacy breach
Account Hijacking,0.011115127417314297,2016-10-14,unauthorized access;hack account
DDoS Activity,0.01238026387131755,2016-10-14,ddos;network infiltrate;phishing attack;slow internet;malicious activity
Data Breach,0.0994939454183987,2016-10-14,breach evony data;data leak;security breach;data breach;#security breach;hacker steal;yahoo data;yahoo data breach;yahoo security breach;compromi yahoo data breach;yahoo breach
Account Hijacking,0.013735767214892463,2016-10-15,hack account;account hack
DDoS Activity,0.007952286282306162,2016-10-15,malicious activity;network infiltrate;ddos;vulnerability exploit;slow internet
Data Breach,0.036779324055666,2016-10-15,information steal;breach evony data;security breach;data leak;data breach;password steal;hacker steal
Account Hijacking,0.012922465208747515,2016-10-16,account hack zak;hack account;account hack;unauthorized access
DDoS Activity,0.005602747153442979,2016-10-16,ddos;vulnerability exploit;slow internet;network infiltrate
Data Breach,0.03578528827037773,2016-10-16,steal identity;information steal;security breach;data leak;data breach;breach evony data;yahoo data breach;breach yahoo security;password steal;hacker steal
Account Hijacking,0.016537140791613954,2016-10-17,unauthorized access;hack account
DDoS Activity,0.00957889029459606,2016-10-17,vulnerability exploit;slow internet;ddos;phishing attack;malicious activity
Data Breach,0.01997108259533707,2016-10-17,hacker steal;talktalk security breach;security breach;data leak;breach data;data security breach;information steal
Account Hijacking,0.015543105006325683,2016-10-18,hack account;unauthorized access
DDoS Activity,0.006325682270016266,2016-10-18,ddos;phishing attack;vulnerability exploit;malicious activity;slow internet
Data Breach,0.06208205313573107,2016-10-18,hacker steal;security breach;data leak;data breach;data breach talktalk;information steal;password steal
Account Hijacking,0.013103198987890837,2016-10-19,unauthorized access;hack account
DDoS Activity,0.009759624073739382,2016-10-19,vulnerability exploit;network infiltrate;slow internet;malicious activity;ddos
Data Breach,0.019699981926622086,2016-10-19,breach linkedin data;linkedin breach;security breach;data leak;data breach;security breach sbi block;hacker steal;information steal
Account Hijacking,0.012199530092174227,2016-10-20,hack account;unauthorized access
DDoS Activity,0.008855955178022772,2016-10-20,vulnerability exploit;slow internet;ddos;network infiltrate;malicious activity
Data Breach,0.33679739743358034,2016-10-20,steal identity;information steal;security breach;data leak;data breach;#security breach;data security breach;atm security breach;weebly data breach;card data breach;breach debit card security;debit card data breach;# #debitcard data breach;hacker steal
Account Hijacking,0.012018796313030905,2016-10-21,unauthorized access;hack account
DDoS Activity,0.38442074823784567,2016-10-21,phishing attack;ddos;be ddos;dyn ddos;you ddos;ddos and;dns ddos;ddos it;do ddos;ddos me;ddos hack and;# be ddos;ddos and i;dyn dns ddos;malicious activity;vulnerability exploit;slow internet
Data Breach,0.29287908910175314,2016-10-21,information steal;steal identity;security breach;data leak;data breach;weebly security breach;data security breach;breach card security;atm security breach;#cybersecurity security breach;weebly data breach;breach #debitcard data;card data breach;debit card security breach;sbi atm security breach;breach debit card data;hacker steal
Account Hijacking,0.0152720043376107,2016-10-22,unauthorized access;hack account
DDoS Activity,0.1594071932044099,2016-10-22,phishing attack;vulnerability exploit;slow internet;malicious activity;ddos;gbps ddos;dyn ddos;dns ddos;iot ddos;botnet ddos;ddos and;dyn dns ddos;iot botnet ddos
Data Breach,0.011115127417314297,2016-10-22,hacker steal;atm security breach;security breach;data leak;data breach;information steal
Account Hijacking,0.01599493945418399,2016-10-23,unauthorized access;hack account
DDoS Activity,0.05747334176757636,2016-10-23,dns ddos;dyn ddos;ddos dyn dns;kernel dns ddos linux;ddos;slow internet
Data Breach,0.017802277245617205,2016-10-23,password steal;steal identity;information steal;security breach;data leak;data breach;hacker steal
Account Hijacking,0.019428881257907104,2016-10-24,hack account;unauthorized access
DDoS Activity,0.09660220495210554,2016-10-24,malicious activity;dyn ddos;botnet ddos;iot ddos;ddos;slow internet;network infiltrate;vulnerability exploit;phishing attack
Data Breach,0.0173504427977589,2016-10-24,security breach;data leak;data breach;password steal;information steal;hacker steal
Account Hijacking,0.011205494306885957,2016-10-25,unauthorized access;hack account
DDoS Activity,0.07157057654075547,2016-10-25,slow internet;ddos;dyn ddos;mirai ddos;botnet ddos;dns ddos;iot ddos;ddos dyn dns;iot botnet ddos;phishing attack;vulnerability exploit
Data Breach,0.010301825411169347,2016-10-25,steal identity;information steal;security breach;data leak;data breach;hacker steal
Account Hijacking,0.009217422736309416,2016-10-26,hack account;unauthorized access
DDoS Activity,0.07220314476775709,2016-10-26,network infiltrate;phishing attack;ddos;dyn ddos;mirai ddos;historic ddos;dyn dns ddos;mirai botnet ddos;# #ifollowback ddos;dyn dns ddos work;slashdot dyn dns ddos work;# #ifollowback dyn dns ddos work;slow internet;vulnerability exploit
Data Breach,0.01997108259533707,2016-10-26,information steal;security breach;data leak;data breach;#data breach;data security breach;yahoo security breach;hacker steal;steal identity
Account Hijacking,0.011205494306885957,2016-10-27,unauthorized access;hack account
DDoS Activity,0.04355684077354057,2016-10-27,slow internet;ddos;dyn ddos;dns ddos;iot ddos;internet ddos;dyn dns ddos;dns ddos #infosec;vulnerability exploit;phishing attack
Data Breach,0.009398156515452737,2016-10-27,hacker steal;information steal;steal identity;breach snowden esque security;security breach;data leak;data breach;nets data breach
Account Hijacking,0.017892644135188866,2016-10-28,hack account;unauthorized access
DDoS Activity,0.033797216699801194,2016-10-28,slow internet;vulnerability exploit;malicious activity;ddos;dyn ddos;dns ddos;osiris ddos;terabit scale ddos;dyn dns ddos
Data Breach,0.08684258087836616,2016-10-28,security breach;data leak;data breach;breach data security;red cross data breach;red cross security breach;steal identity;password steal;hacker steal;information steal
Account Hijacking,0.012560997650460872,2016-10-29,hack account
DDoS Activity,0.026567865534068317,2016-10-29,phishing attack;mitigate ddos;dyn ddos;gbps ddos;dyn dns ddos;ddos;network infiltrate;slow internet
Data Breach,0.017621543466473884,2016-10-29,information steal;security breach;data leak;data breach;breach aussie data;dawn gate security breach;breach snowden esque security;hacker steal;steal identity;#national_security breach
Account Hijacking,0.1300379540936201,2016-10-30,psn account hack;hack twitter account;hack account;account hack
DDoS Activity,0.02132658593891198,2016-10-30,malicious activity;ddos;slow internet;vulnerability exploit
Data Breach,0.009849990963311043,2016-10-30,security breach data;security breach;data leak;data breach;hacker steal;steal identity;password steal
Account Hijacking,0.01238026387131755,2016-10-31,hack account
DDoS Activity,0.028104102656786555,2016-10-31,mirai ddos;dyn ddos;#mirai ddos;ddos;vulnerability exploit;phishing attack;slow internet
Data Breach,0.015904572564612324,2016-10-31,hacker steal;security breach data;breach deta data;security breach;data leak;data breach;steal identity;privacy breach;information steal
